Scraped Substances,ToxSummFilename
Black HM 2482,b682685a-904d-43e3-866f-e914d8907276
Boehmite (Al(OH)O),41b6826c-4477-4f6a-89c6-3a43432a096e
Bordeaux mixture,1f2c5b3c-52a7-4b44-abdd-11480b3cc01f
Bornan-2-one,8dfe3e32-99d0-4456-a036-50436fc80707
Boron carbide,82a1b1c1-af29-40e9-8c59-412f00adfda9
"Boric acid, zinc salt",c29c39d8-77fe-4f1d-9947-5829f9880415
Boric acid,ada6bc66-61a0-4f9f-a37e-d018d617e1c4
Boron nitride,56488a8b-fe66-452d-9f9d-9093de5a76aa
"Boron, (acetonitrile)trifluoro-, (T-4)-",92b71d19-1af0-45f8-ad3b-19d926584775
Boron orthophosphate,d45dc1c6-7987-4760-bc1a-fecdc0445a44
Boron trifluoride,0194cc37-d5c6-4fbe-9598-8f98bc9538da
Bromoacetic acid,3b704500-5f5d-4ad1-9d49-32f6ac37e8f6
Bromine,b1a4ffd9-8bb1-4e4a-ae00-fda996e8b294
Bromoform,46889cc4-cbd0-47ff-8210-89641a3db112
Brown HH 469,5be97244-136d-4dc3-9281-025b2ffb3eac
Bronopol,f11fcd52-7fdc-4d3e-9e9c-24c95fda31f6
Bumetrizole,64ca19f6-849f-46f3-86ad-2c5cc6fe2bd3
"But-2-yne-1,4-diol",53fa5a40-fe34-4f79-9aff-6c70e9f79b7a
But-1-ene,ab31c896-25e6-46d6-a2c4-70db4aeb76db
"Buta-1,2-diene",ae6bc02d-8912-4ce7-9410-74c2df549bcb
Butan-2-ol,218b8e13-b3ca-4601-91d7-f0e85ef440ec
"Butanal, reaction products with aniline",7d4e9734-9a7e-49cb-b170-f5fd8e42e30a
"Buta-1,3-diene",934d7654-b309-4e23-b05c-8483362c1fb3
Butan-1-ol,c7dfb867-41db-42a9-af23-b973c77bc89e
"Butane-1,2-diol",55645da7-4ecd-4d84-9ed3-9280ec120f2c
"Butane, 2-ethoxy-2-methyl-",99c78257-3e22-4cbd-aa3a-44a39435a848
"Butane-1,3-diol",32557c81-e30a-4cfc-a11d-8f2794c45920
Butane,888e5128-e2c8-4a63-b7ae-7dc41a1035f3
"Butane-1,4-diol",0cd463fa-4cb3-4c45-a5f9-318dd657b2d0
Butanone oxime,3e4b27ad-b015-4d9c-b0ad-f2698d1e9f39
Butyl (S)-2-hydroxypropionate,4fa5fa39-fd6e-4130-a485-cf724c8fdc12
"Butyl 2,3-epoxypropyl ether",d7ef00d1-1fc9-4e30-9fd6-ccb53f0247de
Butanone,09702568-4b06-4a77-93f2-3b9e2ce479cf
Butene,babb0e52-5c78-4858-ad1a-671f2e278f54
Butyl benzoate,01ac03a3-1dcc-4a70-b18b-3cb23c9f6dc5
"Butyl 4,4-bis(tert-butyldioxy)valerate",32dc35dc-b0ba-4293-a64a-ca2c779a117d
Butyl 3-mercaptopropionate,0fd50f50-faf0-4c1a-b56b-7f9c40031a98
Butyl 3-hydroxybutyrate,c77d24f9-3bdb-48db-bef0-85b433c0bc8d
Butyl acrylate,98f0006e-a19d-425b-b55e-4c0ac1ce78fa
Butyl glycollate,2526d011-042e-4040-abc1-fae7fbbc4c9e
Butyl hydrogen maleate,eddc271f-0d82-4623-91ac-f787b361416a
Butyl propionate,7faaa106-b89d-4cb2-ab00-b0973735e572
Butyl methacrylate,c90e2533-6ba6-4ddc-aa57-d2f50b9212ad
Butylchlorodihydroxystannane,c59127c0-690c-4bd0-825e-40906fafbe8f
Butylhydroxyoxostannane,52c9b116-2297-42ca-82b0-6d10e23a9c12
Butyraldehyde,e50c55da-0650-4c95-802d-489e3d2dd00b
"C,C'-azodi(formamide)",86d65b18-3027-44d8-94d0-6f6bb5c94c3d
Butyric acid,f77edbe3-bdbf-4066-afdf-569665cf48a4
C.I. Acid Yellow 246,af057044-ef77-4e1a-9af2-39884ffcc3e8
C.I. DISPERSE RED 356,6bc34b88-ed41-4ef8-8c1d-16e2487b7c47
C.I. Pigment Orange 72,9aca7671-9309-446c-b7b8-7fbf32ec414d
C.I. Reactive Blue 224,6741dd47-1ceb-4761-bb18-72dd32e834df
C.I. Reactive Blue 230,dfe18464-3dc8-48b5-b009-9d189216740a
C12-14 Alkyl ethoxylate methyloxirane,4768a531-79ed-42b1-b80e-8b66f256dc95
C8-18 alkylampho(di)propionates,067d560b-bc1f-478a-9e0c-1d3044bcdb79
CGL 210,de8c9d7d-5899-4a78-b9df-e695c1741f97
CJ309,008b4599-ba56-4054-9697-8082c6f81a91
CJ303,86752f23-032a-42f8-bf28-79b368358a81
COAGULANT 122 (SOLID),99bac91b-1249-49b7-9b0f-56d07163fd5f
COAGULANT 122,724ea285-45a0-40fc-87cb-9a68fe3baa98
COASOL 290 PLUS,77401905-2edc-4f88-87bf-296aaf3129a7
Cadmium nitrate,75c6fe28-2806-4ee0-ac10-ff5a28bda611
Cadmium carbonate,daf68fa3-279d-4291-8a24-9f561a261922
Cadmium hydroxide,35884255-5584-483b-93a0-158aa3a36c92
Cadmium oxide,08cfc27b-626f-4968-8aae-22d461cd94ed
Cadmium,1523ac13-1046-4535-b475-96365e7ff466
Cadmium sulfoselenide,1c15c6c5-d9c1-4df4-9669-9a8bed85e206
Cadmium telluride,ce5dfa72-d4b3-499c-bcec-90244cf8a6b2
Cadmium sulphate,4b88fcf2-4f86-4025-8868-c9f897c81a20
Cadmium sulphide,eb2a1c43-2327-4581-8356-07ac633f246b
Caesium chloride,54f40034-c3f7-4644-b2b1-9768b703ac5e
Caesium fluoride,b69f9517-da60-4ef0-b08c-0ec44669e746
Caesium carbonate,a7088fdb-2aa3-4cba-83a5-549d33115775
Caesium hydroxide,d21214be-f5e0-4d28-bf86-c88af3fba50a
Caesium iodide,cc9759a3-4636-4c96-b57b-0909eb8531cc
Caesium nitrate,6f936969-3586-4072-a8b1-919c2a5d316d
Caffeine,58a45625-7540-48b5-8bdc-1f1d3ba35478
Caesium sulphate,11f86cf3-c0d8-46ef-a152-f318fba50262
Calcium (S)-2-hydroxypropionate,7f1b812b-a382-4aa3-9b3b-4d9719616785
"Calcium 3,5,5-trimethylhexanoate",97f8c9a2-163f-421b-b7c7-f24a370622dc
Calcium acetylide,98e91755-2cbc-469c-bbb6-3f6b4638473e
Calcium bis(2-ethylhexanoate),486b340e-3a42-4d6c-a0e8-b9511de09a71
Calcium,50a28a32-79ef-48fe-8446-7e1141c7b357
Calcium di(octanoate),17843667-f6d6-4a10-941f-b58396cf2a84
Calcium bis(metaphosphate),590bad69-04fe-4d4b-982f-8818fddc05e8
Calcium bis(dihydrogenorthophosphate),9d3c3d0d-4839-47b7-9f6b-fe952be01dc0
Calcium di(acetate),7393fad3-d07f-4a17-8725-f9ad0f373245
Calcium chloride,62f412f0-581d-4cdd-b7ff-7fd8bde3d806
Calcium carbonate,b0dea6bd-d36e-41ef-876c-694950c11f99
Calcium cyanamide,42347517-1c24-43ab-8e63-3973a445823f
Calcium dibenzoate,46102d91-7db1-45dd-a32e-166cb7e65b64
Calcium diformate,390c5c63-434c-4e70-9e75-627ceb3ecdb3
Calcium dilactate,ad826eee-5c95-4bd5-aae0-fb342b18eeb4
Calcium dihydroxide,f41167f5-84b8-4215-991b-81f695636aa8
Calcium disulphamate,70267700-4db2-4c59-b636-50cc68813bd1
Calcium dipropionate,54df090b-bf74-4bda-adcb-9e1799cdb0d2
Calcium fluoride,7dd86046-a9b4-4ea9-9841-27ac4ed8347a
Calcium dioleate,c2376b4b-6791-4651-8053-7ebf562b75ee
Calcium distearate,0670fe8e-8692-4864-9a6f-84e79c8b6498
Calcium dodecylbenzenesulphonate,2d9c444a-c0ae-4936-b10e-83aade05d0a0
Calcium hexaboride,c19c3df5-ec1a-45dc-a295-e925b90267fa
Calcium glycinate (1:2),0895b029-a546-4786-840a-831b6601e1bb
Calcium hydrogen phosphonate,4cd301ff-edc5-4908-a96a-3209d30b228e
Calcium hydrogenorthophosphate,c8ada66a-d7e9-4f1d-8b3c-37084aedc8c5
Calcium magnesium dihydroxide oxide,426731de-0c2d-42c1-bf8b-4f8788556955
Calcium magnesium oxide,d41186dc-390c-488b-a88e-79d9c1fbb24f
Calcium nitrate,bbaac121-941d-479e-8071-c58525054c45
Calcium neodecanoate,e6d7241b-6991-41b3-80dd-9ef8ef1c5b16
Calcium molybdate,f74dced0-d95a-4ea3-be81-25fd6527245a
Calcium phosphinate,75e774d7-bdbf-4242-b5a9-0c2665f9fbe0
Calcium nitrite,534a96d2-96ff-4f9c-bbb1-e2550cebe52d
Calcium sulfide (Ca(Sx)),dbd77a9d-9144-4afc-a8f1-43b538219b51
Calcium sulfate,79408ddb-4984-467f-bacd-0ba959bd3947
Calcium sulphidoacetate,2806f609-5ab3-4263-8d2f-162df112b82e
Calcium oxide,f6c5ea43-872e-4bce-9ff2-77c923a9b8f9
Calcium tetraborate,b910bc1a-721f-4b55-b40c-6d8feadffb44
Calcium sulphite,b76600c7-a6be-486a-b7dd-1f4add81d20a
Calcium thiosulphate,d85d7e73-cb52-4666-8a3b-8f30ff133785
Calcium tin trioxide,ed725124-d59f-4963-a401-5a1128ede65b
Calcium zirconium oxide,7827048d-d196-4c6f-b59c-3704e9bd8522
Calcium tartrate,1ad8c0fa-439e-4b24-a565-ddbb66011cf2
Calcium(2+) 12-hydroxyoctadecanoate,119c537e-5f41-45a8-9b71-9fc08923c42c
Camphene,82805c93-62f2-46a4-b17f-1c89e84d5af0
Carbamic acid ester,44983f5c-9029-4ad3-a9bd-d33f440fd452
Captan,db4839c7-4bfc-411c-85ee-828ecedfd3af
Carbamic acid,5aafc8bf-a7f8-43c3-b0c5-75ad6baac3e8
Carbazamidine phosphate,b94168a3-20ce-4657-bb7f-25c7a4653060
Carbazamidine sulphate,8b7a03f2-8e5e-4ca3-9a2b-0497650d47f2
Carbon monoxide,90590cc9-14ee-43bd-8195-1ed0a5975e98
Carbon disulphide,be78b28d-a791-4ba7-9bc4-c929748efe13
Carbon tetrafluoride,e2a50214-8634-4ae1-9686-59418cf5f6a0
Carbon tetrachloride,0fb3afa8-ba3c-4a0d-8694-73441eadb21a
Carbon black,21bbdcaa-2248-4735-b5d1-22ac93e70ee9
"Carbonic acid, ethyl methyl ester",a1215f94-2068-4fa7-88db-089c9d6825a9
"Carbonic acid, zinc salt, basic",5381cdb5-a715-4c42-aedc-891eadf24e4d
Carbonohydrazide,9b7d69ee-05cd-4348-950e-19b4e95cd9f1
"Carboxylic acids, C5-9",786a9f23-4eba-4ac0-9b05-c5f6404dfddb
"Carboxylic acids, di-, C4-6",0c00339a-2500-4180-844e-ea4d9a9d0fa1
Carvacrol,24333c3f-2f21-4bee-b2fc-a6c642bbbe62
"Castor oil, dehydrated",0995cfb2-2d44-48a7-ad54-384dbf8d8ead
"Castor oil, ester with glycerol",d4c6fc47-d5cd-4164-a5f5-f84e45cece67
"Castor oil, oxidized",93a4af8d-a6e6-473c-9d42-915006a9d82a
"Castor oil, sulfated, sodium salt",9c4121e3-3c1a-4ee1-b15d-4166d376ca5a
Catalase,aa423681-640e-4b5d-9560-22e77e557d56
"Castor oil, sulfated, ammonium salt",28d8a9a8-b1a7-48a3-995f-633b9e61bbd7
"Castor oil, hydrogenated, lithium salt",29fd1cd4-f42e-4db1-9d3e-5c688da8f506
Cellulase,50d6c5f4-c940-4936-9e0f-c5a7296815b2
Ceraphyl 55,6b017d78-20ef-46b4-809b-4f156a3340d0
Cerium trichloride,c63e084b-917f-405b-b97c-8118aff6e6fd
Cerium tetranitrate,99d82658-085f-463a-9016-16f8a8917cd1
Cerium trifluoride,797920a0-17a1-4a8a-9baf-7d3b91c921ce
Cerium dioxide,cebd1149-995f-4936-9a6a-8ae697f1394e
Cerium trinitrate,d24586d1-122f-490b-b97f-e06ebc30ece9
Cerium(3+) acetate,6d8fde86-eaa6-4ffa-a6d1-670fd83a60e3
Cerium vanadium tetraoxide,141ac1da-3b96-4eaf-9cb7-cabc9ecf6e37
Cerium,c8c46cf7-4900-45c4-88b8-5c5f48578e1c
Cesium fluoroaluminate,49fec366-1de2-4c68-9704-8665c3d3472f
Cesium formate,b7f792d4-7c55-4c34-a510-01f4059ed3bc
Cesium potassium fluoroaluminate,c789a80a-1b6e-4b51-a666-7c00106e1b04
Cetrimonium bromide,a7cc1177-83b0-4435-8eb2-82edf0326d17
"Charcoal, coconut shell",74b4d250-49a9-490b-b155-3d5142dca49e
Cetylpyridinium chloride,22aef6c1-d2be-44aa-87c1-24f01522cfa2
Cetrimonium chloride,b5680611-7146-45e0-bcea-0053f02b1af9
Chloramide,3fa08fdf-854e-4055-9338-220da51b40d3
Chlorinated Fatty Acid Methyl Ester,462f30ff-46d6-4b95-9296-96b823e6487f
Chlorine,443acf7d-f478-4b73-bda5-a010acf66b06
Chloro(methyl)silane,375bee74-73fc-4ca3-a590-524a2924cae6
Chlorine dioxide,2c8d4742-6bf0-4977-aea9-f8d458305487
Chloroacetic acid,8654b3dd-0e25-4b02-a904-db56c905e79b
Chlorocresol,3db00617-23c4-4171-8002-6bc68c32208f
Chlorodimethyloctadecylsilane,7e84df38-a780-46f9-9f2e-f4110eb33c2f
Chlorobenzene,48de133c-e9f5-4626-bc34-1a0ae2a3a67c
Chlorodimethylsilane,3a7d4ae4-fe55-4c87-8310-6c7c951f3a11
Chlorodimethylvinylsilane,e0b0ee32-561e-446a-a2c3-0a96e284037e
Chloroethylene,9df436fe-b27e-4efd-9e3a-0f17cddda3a6
Chloroethane,6c630e1e-260f-4d0f-936c-e35d06adb2d8
Chloroform,9025be2f-b609-481c-93bc-67c6ff0af735
Chlorothalonil,25c4e2b6-d66b-4fba-8122-c5ae0e7af458
Chlorotrifluoroethylene,215a3cd6-96cd-490b-a91e-5a2d00dba763
Chlorotrimethylsilane,b74dc1fc-fcd8-4481-ae5f-705f0aaa0f15
Chlorphenesin,559a0896-fb66-4e1a-ac62-1f97eaff3dbe
Cholesterol,744e01cf-49aa-44d0-8390-34ef51b96df2
Choline chloride,fcf47689-9c15-413f-a90f-a9a89e04d2ef
Choline hydroxide,82ab64d5-74fd-4fb5-9157-c21599fb10f9
Chromium (III) propionate,a4157944-68f4-4d01-b404-ee5cd92aa464
"Chromium chloride, basic",4e1bef5b-e893-48e2-afd1-4ee7eae04962
Chromium iron oxide,b8fc1dfd-3538-4477-9aff-e25ebcae70b2
Chromium acetate,f8ef4c84-10b5-4dcc-bf55-6c6002b24295
Chromium oxide,450fe46b-8017-47f3-870a-7a465d29c620
Chromium (III) hydroxide,d67a38e2-2212-424d-84ed-febb6c20be65
Chromium hydroxide sulphate,44312bba-09f9-45c6-8673-4e382f1563a8
Chromium (III) oxide,9abc21cd-78e0-4f97-8b64-5503ecb8d545
Chromium potassium bis(sulphate),05e41731-8805-45c2-a347-fdaef66b4c72
Chromium tin calcium silicon sphene,2f7e51f1-9652-420b-9b93-09e5ee9ef471
Chromium triacetate,67f22bc7-108b-47da-82aa-a3fbbfdef942
Chromium,ac416acb-4896-4357-b0f1-5a10ba7e195e
Chromium triformate,bab0bd05-120b-4eed-9e3a-8de99c06b9ee
Chromium trifluoride,b9a01fec-1182-4bdc-9d57-77ae0a352f3e
Chromium trichloride,89327c64-61de-4e29-a88e-fc6570dc552e
Chromium tris((2-ethylhexanoate),ccd6fcf8-3887-4f99-b774-5fda5ba720c5
Chromium trioxide,f09854a6-08f5-4bef-817a-3be49406441b
Chromium trinitrate,32813f9b-7945-4e37-8c23-ae18ffc72664
Chromium tris(dihydrogen phosphate),85e3319c-7ec4-404a-9395-b4b9f4c24ce8
Chromium(III) 4-oxopent-2-ene-2-olate,d94e439d-fd73-4a3d-9818-d3c73b1e8b36
Cinchonine,9cb41d83-3ff1-4f39-965b-01b489b5ac82
Chymotrypsin,60ba468d-0646-41ed-b8a8-5e0a2abcf24d
Cinchonidine,14345582-dc41-408b-9497-5b3871bc2512
Cinnamaldehyde,189b97e9-dcc0-43e2-bd8a-9c84af7bb5ec
Cineole,91497f3e-4a24-4155-845b-1969d6eee911
Cinnamyl acetate,6d8a6fd3-8d0d-4bd3-84ed-df675c696d9c
Cinnamyl alcohol,3691fcaa-efe5-495c-aa1b-23c3dfdf92c2
"Cistus ladaniferus, ext.",878b8274-a234-4340-97c6-04850c343335
Citral,5f5fa9e4-632f-4a32-9734-722ceaf29004
Citric acid,f8a3983f-1334-4826-becb-0b392beb82ed
"Citric acid, nickel salt",1c1c2449-2405-4500-bad3-d47c5f210826
Citronellyl acetate,1fc61f7d-d794-4259-9b3c-8a805ed3be9a
Citronellyl formate,d080ef1e-aa86-4ac1-baa4-8f0945d620fd
Citronellol,10b2ae7c-854f-4524-96a6-4830b0bff114
Climbazole,0d4a750f-ce72-465a-a325-6b711e6b6970
Clioquinol,a8d66a83-9de8-423a-81fa-cc79e8eb7111
Cobalt Lithium Manganese Nickel Oxide,8a7d79d5-d1b4-468f-b8b5-87f42a8aec80
Cobalt Nickel Manganese Oxide,dcdb870c-851e-469a-ace2-4c15a5a39bfc
Cobalt bis(2-ethylhexanoate),cad2d07c-dcb0-4f77-8a0c-a5ddd14c0773
Cobalt dihydroxide,f009abc8-e222-4bf4-98d4-08f62a30aa65
Cobalt di(acetate),df2392f6-4639-4c33-86bc-45ac0301d87c
Cobalt carbonate,0a8ab0c5-932d-4f16-977a-511ba6b5436e
Cobalt molybdate,9447df80-d505-43f9-aeb7-425e75c8809f
Cobalt dichloride,b6a8b90b-1f36-439d-a3ec-0acfde1b3524
Cobalt hydroxide oxide,0a8141f7-71e0-4cf4-b6de-132fb12f3e96
Cobalt dinitrate,8b9b5aa6-f76f-4152-b5f2-141199e35fe6
Cobalt lithium dioxide,d890df2f-3990-4eb3-bb86-8778e91f1f9c
Cobalt sulphate,07ce37a6-5a70-43f3-8495-d106c55a234c
Cobalt sulphide,a6bf7b87-186f-4a27-8603-c2a99818a7f7
Cobalt oxide,0fd71303-d73f-4396-b544-7ba1cb1398b6
Cobalt oxalate,48a99f63-dcaa-42f5-ab01-18be511affde
Cobalt(2+) hydrogen citrate,c6d70313-0547-4310-b465-0fbf79db8cdd
Cobalt,8f0c5259-f1f3-4d01-b6e5-698ef7defc3a
Cobalt(2+) C3/C10 carboxylates salts,8623aba7-5aec-4645-bcbe-8c60be7d6477
Cobalt(2+) propionate,3d972019-b383-4cde-84b7-831e807c6ab3
Cobalt(II) 4-oxopent-2-en-2-olate,ba6aa0f4-7df2-4673-91c1-1734df33777b
"Cobalt, borate propionate complexes",5327940c-1e2c-40b6-bb42-21e04ea71d31
"Cobalt, borate neodecanoate complexes",6cee3a86-0952-4356-9dd1-1e8a90605e8e
"Cocoa, powd., alkalized",bbe4dcaf-8800-4ee8-a20e-5388bc12edae
"Coffee, bean, roasted, ext.",4ed2b2c9-7831-416b-80fa-c4da4a7e75fe
Copper di-D-gluconate,0dbcab30-3e25-4917-ae8a-b8e2cd914580
Copper chlorophthalocyanine,3749dd01-75fc-499b-a780-b5592da64eab
Copper cyanide,d64c7083-5a9e-4939-9179-5ca19d516a44
Copper compound,23b2f49f-915d-4cbc-8d95-b7c1ca3b26bd
Copper di(acetate),0b211823-6c62-4e4c-a79e-3e5968d328e8
Copper chloride,1c135ad3-e938-4095-9905-4982a9ce71ba
Copper dibromide,67066d9f-c8ac-4565-bfef-89d5b3251e95
Copper dichloride,3a00ef4d-5a48-4df6-b849-6502d7c8acba
Copper dioleate,33df19cc-ad66-46aa-b196-8db876f8033a
Copper dichromium tetraoxide,8c67a917-e398-42db-ae50-bbe7f0d3806d
Copper dihydroxide,2043299a-536b-4d52-a29b-346ea7250320
Copper glycinate,0e801901-d6a1-48d3-86ac-bf9186dca866
Copper,2ed2ed24-33ea-4eb7-b975-cf0823f70c35
Copper dinitrate,698027fc-6c32-4ba3-ad30-961bed6fc1cf
Copper oxide,e724cad0-00df-41f9-979a-a63826635f2c
Copper iodide,af871721-9916-4c77-badd-cb5f372b5cd5
Copper sulphide,882f2f92-434c-454b-b40e-d8c85b7ddddc
Copper(2+) tetrafluoroborate(1-),b27505f9-111d-42b3-a690-65db8fdf1a90
Copper sulphate,1ce11e2b-e4a0-4f30-8276-196bf2d32348
Corsair Resin 5,1c8ef846-60c9-433c-b213-37a437857a06
Cordierite (Mg2[Al4O3(SiO3)5]),84c636c6-1efe-44cd-a2aa-91724feec2e1
Corsair Clear #12,e87211bd-b113-4cdb-8845-73cc3cc8546a
Crotonaldehyde,29c9afc6-7192-4fc3-a695-8dfcf5f20ba9
Coumarin,7d255602-aebe-47a3-86d0-f9b2ace35b8a
"Cryolite, tripotassium",6d51ae6e-2055-48d6-8fdf-b0ebe35f670a
Cumene,6b88869b-5304-4fd8-8a6f-5c0752d6e89a
Cyanamide,75900569-c68d-40f4-99fb-8620aecef68e
Cyanoguanidine,f150839f-6cee-48c2-b330-e1c981e1c72c
Cyanuric acid,3d72f440-3551-4c1a-9f10-54d5aeadc69a
Cycloheptapentylose,67e8d8ca-d224-470d-ae87-119f4e06c76a
"Cyclohex-1,4-ylenedimethanol",d40ce528-5c69-4c9d-8438-6573692740fb
"Cyclohex-1,2-ylenediamine",a34cb6d0-ec8b-40c1-b33c-6b3fdad82b65
"Cyclohexane, 1,3-bis(isocyanatomethyl)-",3a97a8ba-690d-43b0-865c-466e6a258db3
"Cyclohexane, 1,4-bis(ethoxymethyl)-",2ab57903-4c1c-487e-b60f-3b3df5374a8f
Cyclohexane,eb427fe7-1e6e-4b59-ac54-eaebf6a4922e
"Cyclohexane-1,2,4-triyltris(ethylene)",2d8a1dca-5ed9-4e32-a9a6-16f05857e13a
"Cyclohexane-1,2-dicarboxylic anhydride",7812ef6c-a165-40ea-887a-a4b2bc279d3b
"Cyclohexane-1,4-dicarboxylic acid",0b43d5d0-8b0b-49fd-bce3-d609faf7785f
"Cyclohexane, oxidized, aq. ext.",ae2b71a7-456b-49c6-bddd-8edda025de15
Cyclohexanone oxime,6f7b37c8-94cf-46f8-b2ba-d52a4c4778ed
Cyclohexanol,2f7418eb-a0da-4b8c-82b3-55f1fd0e6ae0
Cyclohexanone,9c7a0f72-974a-4419-bc5f-2782573c7d12
Cyclohexapentylose,c177889f-726f-4795-878f-fa0452e7b9fc
Cyclohexyl methacrylate,2d7b209f-b7e7-4d95-86d5-3947b4317b1b
"Cyclohexanone, peroxide",edbbf44a-b8ff-485b-821f-8859c14f4198
Cyclohexyldimethylamine,e30ca168-30f1-4217-a9ef-53ca68aad998
Cyclohexene,236e652a-9b54-404c-a57b-56433939565d
Cyclohexylidenebis[tert-butyl] peroxide,c3b26ad0-6c70-474f-81c0-8771b1408f8d
Cyclohexylidenebis[tert-amyl] peroxide,3f067696-d8a6-44a8-ad17-48f41e574080
Cyclohexylamine,725861e1-8a30-4c0c-aee6-93f1b9b67cbd
Cyclopentadecanone,f65cac5f-8e40-4f86-a2bc-79f02a147879
Cyclopentanone,a5a41556-893d-4e78-a9be-037852d389a6
Cyclopentane,34ddef63-d69d-4fef-9d88-b77be5e8d297
Cysteine hydrochloride,c96f5d06-90e0-43ed-b408-8de05d99ac31
Cytidine 3'-(dihydrogen phosphate),9890fde3-4dd9-4b63-8fd6-73405242f620
"D-Glucitol, 1-deoxy-1-(dimethylamino)-",de61e8d2-2aa0-481a-b60f-c2eb63d058b7
"D-Glucose, ether with glycerol",a6e48c8f-142c-4fcd-9645-27c8d7d9c43f
D-N-(4-hydroxyphenyl)glycine,6ab815ad-fe9a-46c3-9d02-7096408544a1
D-gluconic acid,74fd8e7b-5dff-4455-bcbe-afce7f87d1bf
D-mannose,9e06de62-3544-4453-80b7-9e6d9fd80fff
"D-glucono-1,5-lactone",28365cf7-10f2-4427-9d49-7050c5d6d656
D-tetramethrin,037c51f9-95cc-4a47-99b6-0f256ee299f8
"DL-hexane-1,2-diol",f6280ae0-5393-4bba-a487-0cb9d61a4a87
DL-malic acid,50531886-3f97-46b7-ba7d-e0893f3de446
DL-borneol,34d08d6f-1ed4-49f1-951e-53dccb620182
DL-α-methylbenzylamine,d0ec4f29-a1e1-49cc-ab7b-d50cdeb42833
DPF,0b72c609-d449-40c5-b89f-1ccebc2dd512
Dapsone,612a68fa-87d9-465d-951f-062f57825f7f
Decamethylenediamine,b7361432-8e1e-4ff9-b17e-568013cef352
"Dec-1-ene, trimers, hydrogenated",162e8afc-9865-4caf-aa6b-b00499e36888
Decamethyltetrasiloxane,a9434569-d374-4019-8de8-38d446f9263e
Decamethylcyclopentasiloxane,fad67c12-0502-49e0-8f53-bd615d7da7d4
"Dec-1-ene, dimers, hydrogenated",85262d1c-9c7f-4ddc-9037-b2fc7ad56eeb
Decan-5-olide,b8c70341-e107-425f-abc6-ebec56fa91a3
Decan-4-olide,1a5e96cb-b19d-470b-aae3-6432a7916de7
Dec-1-ene,13f0bbfc-dec2-4ff2-bb0b-bdc302da10e7
Decahydronaphthalene,4ed5897e-46d3-4a67-8053-00a1f547fdc7
"Decane-1,10-diol",d2551ba7-5289-4b15-88bb-e5541dacef2e
Decanal,ac0c7fb3-65d5-489a-b820-c27c54fa2bc0
"Decane-1,2-diol",e3f2d287-1514-4fc1-a7ac-993452e5e80b
Decan-1-ol,83ed83c9-e578-472b-a470-89c84eb81715
Decyl 2-ethylhexanoate,eaad1eac-ef31-49af-88b8-078eb50ece0a
Decane,03776342-628b-4047-a2b7-0a64ce7ab407
"Decene, hydroformylation products",7ec0162e-0688-4203-9b79-5789b29599ec
Decyl laurate,167da0ed-32d6-4f1c-906d-badddcc5b7fa
Decyl methacrylate,e8d0cc70-9b1c-42e1-abb8-203487bc3f58
Decyl oleate,d535a51b-7d8c-41d5-846c-c586b69df5ff
Decene,fccc1b56-bf71-44d0-b012-d10fd01b8879
"Dehydratase, carbonate",96344343-0f38-4d05-9282-6bc2ac519f42
Decyloxirane,a13115b0-edbf-42ba-b188-e5a678bcf5b2
Decyldimethylamine,6fcb5126-0836-4d1c-aae6-c13ce2b31ad7
Denatonium benzoate,dd367e7a-3330-4818-8bfe-a33d2621c07e
Desmedipham,f0bd7234-6a7f-4add-beeb-e4aa70712237
Dexpanthenol,bdf59e11-8bce-430c-ad26-3c8d1ba9a239
Di(benzothiazol-2-yl) disulphide,ef146ae9-7deb-418b-8ccb-9f0cb83f6da3
Di(morpholin-4-yl) disulphide,5cd22a16-187d-47f4-b9cc-34d2b36e333c
Di-''isononyl'' phthalate,342ee4ad-56d0-4f5d-8b52-cf3c1d870f12
Di-tert-butyl peroxide,134fb28f-e0c4-43d3-b78b-7349a5acc52c
Di-tert-butyl sec-butylidene diperoxide,44016665-4c80-41ae-8121-9ac34ac6be4d
Di-tert-butyl trisulphide,a8847dd3-0e4a-4e9f-91f0-0e795f1560d1
Di-tert-dodecyl disulphide,8c17cfeb-426c-4164-a36e-1ec0fa7a0fe1
Diacetoxydi-tert-butoxysilane,1dffa3e0-2dbc-4883-ad46-447262fcebfc
"Diallyl 2,2'-oxydiethyl dicarbonate",fda862d8-e396-4271-9efc-5fc1c8097236
Di-tert-pentyl peroxide,0c9e36d7-d0c2-4994-8413-41162d97e297
Diallyl isophthalate,d84868c3-3eab-45f1-b5e0-dec9ddedb7b7
Diallyl hexahydrophthalate,63248f8f-cfdf-4a74-a9b7-3c0b948397e0
Diallylamine,36936902-3bd2-4486-9dda-28aa78b1ee9c
Diallyl phthalate,50aff4b8-9b53-4868-9bb0-315aa09b293b
Diallyldimethylammonium chloride,3d76024e-d18b-4d22-890d-4a6170aa5c29
Dialuminium chloride pentahydroxide,be11b219-359c-40e3-9277-f2ebe64d6122
Dialuminium zinc tetraoxide,1ff9a8fb-75ee-4538-92ce-8dc75a500842
Dialuminium nickel tetraoxide,ef5559f0-9451-4bf5-afe1-90aa771d4a2b
Diamminedichloropalladium,eb2d757c-a651-4880-8624-0c545a60c3b6
